Verkaufspreis,Verkaufsmonat,Wohnraum_qm,Keller_qm,Grundstueck_qm,Qualität_Baustoffe,Zustand_Immobilie,Baujahr,Heizungsart,Zentrale_Klimaanlage,Kamine
130000,11,598.7804878048781,286.5853658536586,2599.085365853659,5,6,1911,GasA,N,0
138887,7,543.9024390243903,227.7439024390244,4003.658536585366,5,5,1914,GasA,Y,0
175500,6,495.7317073170732,232.9268292682927,801.219512195122,7,5,2003,GasA,Y,0
195000,9,593.9024390243903,258.2317073170732,3778.3536585365855,7,5,2004,GasA,Y,1
142500,3,347.8658536585366,347.8658536585366,3985.3658536585367,6,5,2005,GasA,Y,0
265900,12,452.4390243902439,450.0,2755.1829268292686,8,5,2006,GasA,Y,1
224900,7,539.0243902439024,269.5121951219512,2487.19512195122,7,5,2003,GasA,Y,0
248328,6,514.939024390244,514.939024390244,3002.7439024390246,7,6,2007,GasA,Y,0
170000,1,357.6219512195122,321.0365853658537,3239.329268292683,7,6,1974,GasA,Y,2
465000,9,632.9268292682927,632.9268292682927,4235.0609756097565,10,5,2006,GasA,Y,1
230000,6,462.5,241.46341463414635,3486.2804878048782,8,7,1929,GasA,Y,2
178000,1,569.5121951219512,178.3536585365854,3685.9756097560976,6,7,1984,GasA,Y,1
186500,3,473.4756097560976,230.4878048780488,2477.134146341464,7,5,2005,GasA,Y,0
169900,5,315.2439024390244,308.5365853658537,3758.536585365854,6,5,1976,GasA,Y,0
129500,4,627.439024390244,224.0853658536585,2926.829268292683,6,5,1917,OthW,N,1
119000,5,301.219512195122,267.0731707317073,2195.1219512195125,5,7,1950,GasA,Y,0
244000,4,643.2926829268293,643.2926829268293,3402.439024390244,7,5,1968,GasA,Y,2
171750,3,428.3536585365854,428.3536585365854,956.0975609756098,7,5,2003,GasA,Y,1
130000,11,266.4634146341464,263.4146341463415,3005.487804878049,5,6,1968,GasA,Y,0
294000,7,660.6707317073171,363.4146341463415,5348.170731707318,7,7,1974,GasA,Y,2
165400,7,504.8780487804879,227.439024390244,2113.109756097561,7,5,2003,GasA,Y,1
127500,11,416.76829268292687,269.5121951219512,1902.439024390244,6,6,1931,GasA,Y,1
301500,8,605.7926829268293,605.4878048780488,4360.670731707317,8,5,1994,GasA,Y,1
99900,7,263.4146341463415,263.4146341463415,1237.804878048781,5,8,1922,GasA,Y,0
190000,7,355.4878048780488,260.9756097560976,2922.8658536585367,7,5,2005,GasA,Y,0
151000,7,321.3414634146342,321.3414634146342,2972.5609756097565,6,8,1969,GasA,Y,0
181000,6,510.6707317073171,256.4024390243903,7525.0,6,5,1999,GasA,Y,1
128900,6,320.1219512195122,320.1219512195122,2926.829268292683,5,6,1956,GasA,Y,0
161500,11,545.1219512195122,336.5853658536586,3429.878048780488,4,5,1957,GasA,Y,2
180500,7,556.0975609756098,232.9268292682927,4120.426829268293,6,6,1919,GasA,Y,1
181000,8,407.6219512195122,428.3536585365854,1237.804878048781,6,5,1998,GasA,Y,0
183900,3,442.6829268292683,210.6707317073171,1138.719512195122,7,5,1999,GasA,Y,0
122000,1,575.9146341463415,282.0121951219512,3085.3658536585367,7,4,1910,GasA,N,1
378500,5,615.2439024390244,610.3658536585366,4028.658536585366,9,5,2008,GasA,Y,1
381000,5,1050.9146341463415,221.9512195121952,4298.780487804878,8,9,1935,GasA,Y,2
144000,7,464.63414634146346,266.4634146341464,3458.536585365854,5,5,1958,GasW,Y,0
260000,4,464.63414634146346,406.0975609756098,7193.597560975611,7,6,1979,GasA,Y,1
185750,8,453.9634146341464,453.9634146341464,2791.4634146341464,6,7,1968,GasA,Y,1
137000,11,285.0609756097561,285.0609756097561,4123.780487804878,5,6,1965,GasA,Y,0
177000,5,413.719512195122,310.6707317073171,3509.756097560976,6,7,1959,GasA,Y,1
139000,11,381.0975609756098,201.52439024390245,1634.7560975609756,5,6,1910,GasA,Y,1
137000,7,585.3658536585366,282.9268292682927,3458.8414634146343,5,5,1948,GasA,Y,0
162000,12,425.3048780487805,220.4268292682927,3943.9024390243903,6,6,1972,GasA,Y,1
197900,6,525.609756097561,512.1951219512196,5448.475609756098,6,5,1967,GasA,Y,1
237000,3,619.2073170731708,343.9024390243903,2888.1097560975613,8,5,2002,GasA,Y,1
68400,4,343.9024390243903,212.8048780487805,2286.5853658536585,4,4,1920,GasA,Y,0
227000,3,479.57317073170736,479.57317073170736,2990.2439024390246,7,5,2002,GasA,Y,0
180000,7,408.2317073170732,399.0853658536586,2453.9634146341464,7,5,1990,GasA,Y,1
150500,9,317.07317073170736,317.07317073170736,2682.9268292682927,5,7,1977,GasA,Y,0
139000,4,556.0975609756098,278.0487804878049,2865.853658536585,6,5,1971,GasA,Y,0
169000,3,746.0365853658537,245.1219512195122,2938.414634146341,6,7,1919,GasA,Y,1
132500,5,430.4878048780488,237.8048780487805,1829.268292682927,6,6,1939,GasA,Y,1
143000,6,404.8780487804878,404.8780487804878,2984.756097560976,6,5,1963,GasA,Y,2
190000,6,482.31707317073176,495.1219512195122,11128.048780487805,5,5,1964,GasA,Y,0
278000,10,505.7926829268293,457.6219512195122,1726.829268292683,8,5,2000,GasA,Y,1
281000,10,600.609756097561,330.7926829268293,3373.4756097560976,8,5,2006,GasA,Y,1
180500,4,351.219512195122,351.219512195122,4302.439024390244,5,7,1964,GasA,Y,1
119500,2,396.9512195121952,192.0731707317073,512.1951219512196,5,7,1972,GasA,Y,0
107500,12,723.1707317073171,303.0487804878049,2012.19512195122,5,4,1892,GasA,N,0
162900,3,507.31707317073176,253.65853658536588,3091.4634146341464,7,5,1976,GasA,Y,1
115000,4,263.4146341463415,263.4146341463415,2491.4634146341464,5,7,1955,GasA,Y,0
138500,11,320.7317073170732,320.7317073170732,2560.9756097560976,5,5,1968,GasA,Y,0
155000,12,343.9024390243903,341.4634146341464,2652.439024390244,5,6,1963,GasA,Y,0
140000,6,326.82926829268297,166.76829268292684,1120.4268292682927,6,5,2005,GasA,Y,0
160000,1,1720.1219512195123,1862.804878048781,19477.743902439022,10,5,2008,GasA,Y,3
154000,5,379.8780487804878,379.8780487804878,2286.5853658536585,5,7,1959,GasA,Y,0
225000,5,604.5731707317074,298.1707317073171,3281.09756097561,7,5,1999,GasA,Y,1
177500,11,455.4878048780488,235.0609756097561,2286.5853658536585,6,7,1942,GasA,Y,2
290000,12,770.1219512195122,355.1829268292683,3085.3658536585367,8,5,1994,GasA,Y,1
232000,4,492.6829268292683,492.6829268292683,2648.7804878048782,7,5,2005,GasA,Y,0
130000,4,520.7317073170732,297.5609756097561,1025.3048780487804,7,5,2004,GasA,Y,0
325000,11,503.6585365853659,503.6585365853659,4016.158536585366,9,5,2006,GasA,Y,2
202500,9,417.07317073170736,417.07317073170736,2120.4268292682927,7,5,2005,GasA,Y,1
138000,5,301.82926829268297,301.82926829268297,2460.9756097560976,5,5,1994,GasA,Y,0
147000,5,342.07317073170736,281.7073170731708,3658.536585365854,5,7,1948,GasA,Y,0
179200,6,394.51219512195127,389.63414634146346,2180.792682926829,6,5,1991,GasA,Y,0
335000,5,579.8780487804878,579.8780487804878,5335.365853658537,7,8,1959,GasA,Y,2
203000,1,388.4146341463415,388.4146341463415,2687.19512195122,7,5,2005,GasA,Y,0
302000,6,856.7073170731708,442.9878048780488,2918.292682926829,8,5,1990,GasA,Y,1
333168,5,792.3780487804878,424.6951219512196,4504.268292682928,9,5,1999,GasA,Y,1
119000,10,289.0243902439025,289.0243902439025,2496.951219512195,4,6,1954,GasA,Y,1
206900,6,643.9024390243903,290.2439024390244,3376.5243902439024,6,5,1969,GasA,Y,2
295493,1,496.9512195121952,494.51219512195127,3117.6829268292686,8,5,2008,GasA,Y,1
208900,4,412.1951219512196,412.1951219512196,1289.6341463414635,7,5,2006,GasA,Y,1
275000,8,544.8170731707318,534.4512195121952,4506.40243902439,8,5,2001,GasA,Y,1
111000,2,289.0243902439025,263.4146341463415,3114.329268292683,4,5,1954,GasA,Y,0
156500,6,450.609756097561,450.609756097561,2560.9756097560976,6,3,1957,GasA,Y,2
72500,7,219.51219512195124,0.0,2020.4268292682927,3,6,1949,Floor,N,0
190000,6,586.2804878048781,228.65853658536588,3105.487804878049,7,5,1992,GasA,Y,1
82500,12,215.85365853658536,128.0487804878049,1625.0,4,7,1940,GasA,Y,0
147000,2,547.2560975609756,547.2560975609756,3044.512195121951,8,5,2006,GasA,Y,1
55000,1,242.6829268292683,242.6829268292683,1108.5365853658536,4,4,1922,GasA,N,0
79000,5,235.9756097560976,165.8536585365854,1301.829268292683,3,6,1931,GasA,Y,0
130500,10,248.78048780487805,248.78048780487805,2012.19512195122,5,9,1982,GasA,Y,1
256000,6,851.219512195122,460.3658536585366,3182.9268292682927,6,7,1920,GasW,Y,2
176500,6,497.5609756097561,285.0609756097561,2769.512195121951,7,5,1998,GasA,Y,1
227000,12,484.1463414634147,484.1463414634147,3048.7804878048782,8,5,2006,GasA,Y,1
132500,7,290.8536585365854,277.7439024390244,3286.585365853659,5,5,1976,GasA,Y,0
100000,5,248.78048780487805,248.78048780487805,2706.4024390243903,4,6,1938,GasA,Y,1
125500,7,414.63414634146346,244.81707317073173,2195.1219512195125,5,6,1938,GasA,Y,0
125000,5,416.1585365853659,233.2317073170732,721.9512195121952,5,6,1970,GasA,Y,0
167900,4,406.7073170731708,411.5853658536586,2942.073170731708,6,5,1977,GasA,Y,1
135000,11,504.8780487804879,504.8780487804879,2818.9024390243903,5,5,1973,GasA,Y,0
52500,3,211.28048780487805,211.28048780487805,1255.4878048780488,4,4,1941,Grav,N,0
200000,6,567.3780487804878,279.26829268292687,4100.609756097561,7,5,2002,GasA,Y,0
128500,6,263.4146341463415,263.4146341463415,2914.634146341464,5,7,1972,GasA,Y,0
123000,6,265.8536585365854,261.5853658536586,2528.658536585366,4,5,1971,GasA,Y,0
155000,7,339.63414634146346,339.63414634146346,4175.304878048781,6,5,2003,GasA,Y,0
228500,8,661.2804878048781,391.4634146341464,2858.2317073170734,8,5,2002,GasA,Y,1
177000,3,583.2317073170732,273.1707317073171,2304.268292682927,6,6,1928,GasA,Y,1
155835,7,443.9024390243903,221.9512195121952,3385.0609756097565,7,5,2006,GasA,Y,1
108500,7,292.6829268292683,292.6829268292683,1829.268292682927,4,4,1920,GasA,Y,0
262500,6,657.3170731707318,478.0487804878049,6335.670731707318,7,7,1968,GasA,Y,1
283463,5,541.4634146341464,528.048780487805,4666.463414634147,8,5,2006,GasA,Y,1
215000,8,455.4878048780488,451.82926829268297,4937.804878048781,7,5,1998,GasA,Y,1
122000,12,656.4024390243903,208.53658536585368,1600.609756097561,8,5,1872,OthW,N,0
200000,8,803.048780487805,380.4878048780488,3549.69512195122,5,5,1969,GasA,Y,0
171000,3,523.1707317073171,261.5853658536586,2819.207317073171,6,6,1962,GasA,Y,1
134900,7,358.5365853658537,212.8048780487805,1829.268292682927,6,9,1937,GasA,Y,0
410000,3,987.1951219512196,619.8170731707318,4487.804878048781,8,5,1995,GasA,Y,1
235000,6,568.5975609756098,302.4390243902439,3145.1219512195125,7,5,2000,GasA,Y,1
170000,9,585.3658536585366,173.78048780487805,3107.317073170732,7,6,1968,GasA,Y,1
110000,10,271.9512195121952,263.4146341463415,2889.329268292683,5,5,1966,GasA,Y,0
149900,4,328.6585365853659,328.6585365853659,3822.256097560976,5,6,1971,GasA,Y,1
177500,6,479.57317073170736,230.4878048780488,645.4268292682927,6,5,2000,GasA,Y,0
315000,9,603.6585365853659,603.6585365853659,5102.743902439025,9,5,2004,GasA,Y,1
189000,5,792.9878048780488,186.5853658536585,3000.6097560975613,5,6,1921,GasA,Y,0
260000,6,466.4634146341464,466.4634146341464,4926.219512195123,7,5,2005,GasA,Y,1
104900,6,529.8780487804878,217.9878048780488,3814.939024390244,4,4,1920,GasA,Y,1
156932,3,430.4878048780488,187.8048780487805,2591.158536585366,6,5,2006,GasA,Y,1
144152,4,341.4634146341464,182.9268292682927,969.5121951219512,7,5,2005,GasA,Y,0
216000,1,510.3658536585366,248.1707317073171,2286.5853658536585,7,5,2000,GasA,Y,0
193000,6,545.7317073170732,266.1585365853659,2798.4756097560976,7,5,1999,GasA,Y,0
127000,7,449.6951219512196,230.7926829268293,812.5,5,6,1977,GasA,Y,1
144000,6,258.5365853658537,258.5365853658537,1352.1341463414635,6,5,2003,GasA,Y,0
232000,5,508.5365853658537,505.1829268292683,3242.378048780488,8,5,2003,GasA,Y,1
105000,10,418.9024390243903,256.0975609756098,1646.3414634146343,4,6,1920,GasA,Y,0
165500,10,506.4024390243903,302.4390243902439,2926.829268292683,6,6,1955,GasA,Y,1
274300,6,639.329268292683,337.8048780487805,2972.5609756097565,7,6,1998,GasA,Y,1
466500,3,802.7439024390244,802.7439024390244,3475.6097560975613,10,5,2001,GasA,Y,2
250000,7,596.9512195121952,312.8048780487805,3239.329268292683,7,5,2005,GasA,Y,1
239000,12,478.9634146341464,478.9634146341464,3350.914634146341,8,5,2007,GasA,Y,1
91000,4,240.85365853658536,234.14634146341464,1918.2926829268288,6,5,1930,GasA,N,0
117000,7,489.0243902439025,300.0,3353.0487804878053,5,5,1941,GasA,Y,0
83000,6,300.9146341463415,147.25609756097563,595.4268292682927,6,5,1973,GasA,Y,0
167500,5,425.0,117.07317073170732,2967.987804878049,5,5,2006,GasA,Y,0
58500,6,263.4146341463415,263.4146341463415,2503.658536585366,3,3,1914,GasA,N,0
237500,5,645.4268292682927,367.3780487804878,3940.548780487805,6,7,1970,GasA,Y,2
157000,10,537.1951219512196,181.7073170731708,2195.1219512195125,7,7,1920,GasA,Y,0
112000,8,431.7073170731708,248.78048780487805,7725.304878048781,5,7,1918,GasA,Y,0
105000,10,383.5365853658537,170.7317073170732,2762.19512195122,6,5,1939,GasA,Y,0
125500,5,351.82926829268297,242.6829268292683,1657.317073170732,4,8,1922,GasA,Y,0
250000,7,848.7804878048781,424.3902439024391,5089.024390243902,7,5,1978,GasA,Y,2
136000,8,770.1219512195122,217.6829268292683,2597.560975609756,6,7,1916,GasW,N,1
377500,10,532.3170731707318,532.3170731707318,4540.243902439025,9,5,2006,GasA,Y,2
131000,3,371.3414634146342,224.0853658536585,1829.268292682927,6,6,1941,GasA,Y,1
235000,9,464.939024390244,464.939024390244,2774.390243902439,7,5,2000,GasA,Y,0
124000,4,482.9268292682927,482.9268292682927,2726.829268292683,5,5,1967,GasA,Y,0
123000,12,274.39024390243907,263.4146341463415,2389.634146341464,5,5,1967,GasA,Y,1
163000,4,582.9268292682927,146.95121951219514,3292.6829268292686,6,7,1905,GasA,N,1
246578,10,457.31707317073176,413.4146341463415,1233.2317073170732,7,5,2006,GasA,Y,1
281213,2,756.7073170731708,333.5365853658537,3861.2804878048782,8,5,2005,GasA,Y,1
160000,6,514.329268292683,227.7439024390244,17439.024390243903,5,5,1948,GasA,Y,2
137500,5,461.2804878048781,286.2804878048781,1865.8536585365853,5,8,1920,GasA,Y,0
138000,5,580.4878048780488,368.2926829268293,2195.1219512195125,5,4,1950,GasA,Y,0
137450,10,490.2439024390244,297.5609756097561,1881.4024390243903,6,6,1925,GasA,Y,1
120000,7,353.0487804878049,262.8048780487805,1829.268292682927,6,7,1929,GasA,Y,1
193000,4,485.6707317073171,255.7926829268293,2260.6707317073174,6,5,2004,GasA,Y,1
193879,7,394.51219512195127,392.07317073170736,2061.5853658536585,7,5,2006,GasA,Y,1
282922,8,446.3414634146342,452.7439024390244,4651.219512195123,8,5,2007,GasA,Y,0
105000,1,370.1219512195122,204.87804878048783,3173.7804878048782,3,4,1915,GasA,Y,0
275000,1,501.82926829268297,485.9756097560976,1171.3414634146343,8,5,2004,GasA,Y,1
133000,3,234.14634146341464,234.14634146341464,2574.69512195122,5,7,1972,GasA,Y,0
112000,3,253.96341463414635,253.96341463414635,2676.829268292683,5,5,1985,GasA,Y,0
125500,6,415.5487804878049,189.63414634146343,2359.756097560976,4,7,1910,GasA,Y,0
215000,11,638.109756097561,241.15853658536588,6263.414634146342,7,6,1986,GasA,Y,1
230000,6,560.9756097560976,287.8048780487805,3786.585365853659,7,5,2001,GasA,Y,0
140000,9,508.5365853658537,260.9756097560976,2926.829268292683,6,8,1950,GasA,Y,0
90000,6,317.07317073170736,0.0,2195.1219512195125,4,5,1949,Wall,N,0
257000,9,562.1951219512196,562.1951219512196,3351.829268292683,8,5,2005,GasA,Y,1
207000,6,563.4146341463415,253.96341463414635,3979.573170731708,6,7,1923,GasA,Y,1
175900,5,478.3536585365854,422.5609756097561,1108.2317073170732,7,5,2007,GasA,Y,1
122500,4,698.1707317073171,236.89024390243904,3457.317073170732,4,6,1885,GasA,Y,0
340000,5,746.9512195121952,391.4634146341464,5044.207317073171,8,5,1998,GasA,Y,1
124000,8,348.7804878048781,348.7804878048781,2806.09756097561,5,5,1963,GasA,Y,0
223000,12,562.1951219512196,562.1951219512196,4994.207317073171,6,5,1969,GasA,Y,1
179900,5,431.7073170731708,215.85365853658536,3567.073170731708,6,6,1968,GasA,Y,1
127500,7,325.9146341463415,325.9146341463415,1232.6219512195123,6,5,1977,GasA,Y,1
136500,3,258.5365853658537,258.5365853658537,1352.1341463414635,6,5,2003,GasA,Y,0
274970,8,671.0365853658537,212.5,6003.048780487805,6,7,1966,GasA,Y,1
144000,6,409.75609756097566,312.1951219512195,2897.256097560976,5,5,1958,GasA,Y,1
142000,10,381.7073170731708,381.7073170731708,3268.59756097561,6,6,1959,GasA,Y,0
271000,8,648.4756097560976,372.8658536585366,3336.585365853659,7,5,1994,GasA,Y,2
140000,4,475.0,278.3536585365854,3332.317073170732,5,6,1945,GasA,Y,1
119000,2,245.1219512195122,240.2439024390244,2195.1219512195125,5,7,1940,GasA,Y,2
182900,4,439.0243902439025,439.0243902439025,3825.000000000001,6,7,1981,GasA,Y,1
192140,7,560.3658536585366,223.1707317073171,6685.975609756098,5,5,2005,GasA,Y,1
143750,10,292.0731707317073,292.0731707317073,1502.439024390244,6,6,1976,GasA,Y,0
64500,8,295.1219512195122,200.0,3292.6829268292686,4,6,1927,GasA,Y,0
186500,5,546.3414634146342,285.3658536585366,3128.353658536585,6,5,2000,GasA,Y,1
160000,5,343.2926829268293,343.2926829268293,5304.878048780488,5,5,1977,GasA,Y,1
174000,7,468.5975609756098,402.13414634146346,2560.9756097560976,6,9,1962,GasA,Y,1
120500,5,263.4146341463415,263.4146341463415,2743.9024390243903,4,6,1971,GasA,Y,0
394617,11,589.0243902439025,589.0243902439025,3793.9024390243903,8,5,2008,GasA,Y,1
149700,4,376.82926829268297,278.0487804878049,2258.2317073170734,6,7,1957,GasA,Y,0
197000,11,525.9146341463415,164.32926829268294,3531.707317073171,7,6,1979,GasA,Y,1
191000,9,661.890243902439,179.26829268292684,3514.024390243903,6,7,1922,GasA,Y,1
149300,5,258.5365853658537,258.5365853658537,1349.3902439024391,6,5,2004,GasA,Y,1
310000,4,611.890243902439,310.0609756097561,3354.573170731708,10,5,2008,GasA,Y,1
121000,5,290.2439024390244,290.2439024390244,2699.390243902439,6,6,1916,Grav,N,1
179600,11,433.5365853658537,433.5365853658537,2591.4634146341464,7,5,2004,GasA,Y,0
129000,5,278.3536585365854,248.1707317073171,2560.9756097560976,6,5,1966,GasA,Y,0
157900,4,362.1951219512196,362.1951219512196,7970.121951219513,5,7,1962,GasA,Y,0
240000,12,637.1951219512196,371.9512195121952,3048.7804878048782,8,5,1995,GasA,Y,1
112000,5,410.3658536585366,170.7317073170732,3587.5,4,7,1910,GasA,N,0
92000,8,192.0731707317073,192.0731707317073,467.3780487804879,5,7,1970,GasA,Y,0
136000,9,546.3414634146342,273.1707317073171,2743.9024390243903,5,5,1974,GasA,Y,0
287090,5,481.0975609756098,479.57317073170736,2823.7804878048782,8,5,2008,GasA,Y,1
145000,5,326.82926829268297,166.76829268292684,1120.4268292682927,5,5,2005,GasA,Y,0
84500,7,347.5609756097561,347.5609756097561,5249.085365853659,5,5,2006,GasA,Y,0
185000,10,372.2560975609756,372.2560975609756,2286.5853658536585,7,5,2004,GasA,Y,0
175000,8,502.13414634146346,290.5487804878049,2413.719512195122,6,5,1999,GasA,Y,1
210000,2,632.0121951219512,470.1219512195122,4016.768292682927,6,6,1978,GasA,Y,2
266500,5,713.4146341463415,351.219512195122,2756.707317073171,7,9,1941,GasA,Y,2
142125,4,328.6585365853659,328.6585365853659,2962.5,5,6,1950,GasA,Y,0
147500,6,382.9268292682927,382.9268292682927,3029.573170731708,5,6,1965,GasA,Y,0
